 Satellite:           Jason-1
 Date of filtering:   15-May-2015, 16:03:47
 Original file:       Jason-1\Jason-1_ASCII\110\110_001tu_jason1.00_ASCII.txt 
 Allowed ins. flags:  00000000 
 Allowed orb. flags:  00000110 
 St. dev. max limit:  0.2 [m] 
   SWH. threshold:    7 [m] 
 abs(SSH - mssh) threshold:    2 [m] 

             jday	           glat	           glon	           hsat	           ralt	    stdalt	       swh	     otide	     etide	      invb	     wtrop	     dtrop	     ionos	      mssh	      geoh	    iflags	    oflags	     ptide	       emb	    SumOfCorr-s	            SSH	     SSH - mssh	     SSH - geoh
      1825.53818	     -10.193506	      96.243592	    1340383.010	    1340426.046	     0.053	     1.290	     0.090	    -0.127	    -0.003	    -0.245	    -2.308	    -0.033	   -40.586	   -41.428	         0	         0	     0.001	    -0.058	         -2.773	        -40.263	          0.323	          1.165
      1825.53819	     -10.143681	      96.262120	    1340376.097	    1340419.078	     0.076	     1.300	     0.090	    -0.127	    -0.003	    -0.245	    -2.308	    -0.039	   -40.487	   -41.338	         0	         0	     0.001	    -0.055	         -2.776	        -40.205	          0.282	          1.133
      1825.53820	     -10.093854	      96.280641	    1340369.210	    1340412.060	     0.048	     1.140	     0.090	    -0.128	    -0.002	    -0.246	    -2.308	    -0.035	   -40.402	   -41.262	         0	         0	     0.001	    -0.051	         -2.769	        -40.081	          0.321	          1.181
      1825.53821	     -10.044025	      96.299154	    1340362.349	    1340405.142	     0.084	     1.280	     0.090	    -0.128	    -0.002	    -0.245	    -2.308	    -0.038	   -40.340	   -41.200	         0	         0	     0.001	    -0.057	         -2.777	        -40.016	          0.324	          1.184
      1825.53822	      -9.994195	      96.317661	    1340355.514	    1340398.269	     0.054	     1.290	     0.089	    -0.128	    -0.002	    -0.244	    -2.308	    -0.047	   -40.292	   -41.152	         0	         0	     0.001	    -0.060	         -2.788	        -39.967	          0.325	          1.185
      1825.53824	      -9.944363	      96.336162	    1340348.704	    1340391.405	     0.031	     1.270	     0.090	    -0.128	    -0.002	    -0.243	    -2.308	    -0.025	   -40.251	   -41.106	         0	         0	     0.001	    -0.060	         -2.765	        -39.936	          0.315	          1.170
      1825.53825	      -9.894529	      96.354655	    1340341.921	    1340384.604	     0.061	     1.420	     0.090	    -0.128	    -0.002	    -0.242	    -2.308	    -0.042	   -40.202	   -41.059	         0	         0	     0.001	    -0.062	         -2.783	        -39.900	          0.302	          1.159
      1825.53826	      -9.844694	      96.373141	    1340335.164	    1340377.784	     0.055	     1.320	     0.090	    -0.128	    -0.002	    -0.240	    -2.308	    -0.051	   -40.154	   -41.008	         0	         0	     0.001	    -0.057	         -2.785	        -39.835	          0.319	          1.173
      1825.53827	      -9.794856	      96.391621	    1340328.432	    1340371.010	     0.060	     1.320	     0.090	    -0.128	    -0.002	    -0.241	    -2.308	    -0.045	   -40.095	   -40.946	         0	         0	     0.001	    -0.058	         -2.781	        -39.797	          0.298	          1.149
      1825.53828	      -9.745017	      96.410094	    1340321.727	    1340364.224	     0.066	     1.210	     0.090	    -0.128	    -0.001	    -0.239	    -2.308	    -0.041	   -40.017	   -40.864	         0	         0	     0.001	    -0.054	         -2.770	        -39.727	          0.290	          1.137
      1825.53829	      -9.695177	      96.428560	    1340315.047	    1340357.439	     0.064	     1.260	     0.091	    -0.128	    -0.001	    -0.239	    -2.308	    -0.042	   -39.915	   -40.758	         0	         0	     0.001	    -0.055	         -2.772	        -39.620	          0.295	          1.138
      1825.53831	      -9.645334	      96.447020	    1340308.394	    1340350.654	     0.048	     1.170	     0.091	    -0.128	    -0.001	    -0.240	    -2.308	    -0.031	   -39.786	   -40.625	         0	         0	     0.001	    -0.051	         -2.758	        -39.502	          0.284	          1.123
      1825.53832	      -9.595490	      96.465472	    1340301.767	    1340343.869	     0.060	     1.320	     0.092	    -0.128	    -0.001	    -0.238	    -2.308	    -0.052	   -39.633	   -40.472	         0	         0	     0.001	    -0.055	         -2.781	        -39.321	          0.312	          1.151
      1825.53833	      -9.545645	      96.483919	    1340295.165	    1340337.085	     0.052	     1.250	     0.092	    -0.128	    -0.001	    -0.238	    -2.308	    -0.042	   -39.466	   -40.301	         0	         0	     0.001	    -0.052	         -2.768	        -39.152	          0.314	          1.149
      1825.53834	      -9.495797	      96.502358	    1340288.590	    1340330.350	     0.059	     1.250	     0.092	    -0.128	    -0.001	    -0.236	    -2.308	    -0.045	   -39.286	   -40.123	         0	         0	     0.001	    -0.052	         -2.769	        -38.991	          0.295	          1.132
      1825.53835	      -9.445948	      96.520792	    1340282.041	    1340323.617	     0.067	     1.280	     0.093	    -0.128	    -0.001	    -0.234	    -2.308	    -0.032	   -39.115	   -39.942	         0	         0	     0.001	    -0.053	         -2.755	        -38.821	          0.294	          1.121
      1825.53837	      -9.396098	      96.539218	    1340275.518	    1340316.948	     0.083	     1.460	     0.093	    -0.128	     0.000	    -0.230	    -2.308	    -0.026	   -38.952	   -39.783	         0	         0	     0.001	    -0.058	         -2.749	        -38.681	          0.271	          1.102
      1825.53838	      -9.346246	      96.557638	    1340269.021	    1340310.323	     0.075	     1.520	     0.093	    -0.128	     0.000	    -0.226	    -2.308	    -0.031	   -38.824	   -39.664	         0	         0	     0.001	    -0.060	         -2.752	        -38.550	          0.274	          1.114
      1825.53839	      -9.296392	      96.576052	    1340262.551	    1340303.803	     0.058	     1.550	     0.093	    -0.128	     0.000	    -0.222	    -2.308	    -0.032	   -38.712	   -39.557	         0	         0	     0.001	    -0.061	         -2.750	        -38.502	          0.210	          1.055
      1825.53840	      -9.246536	      96.594460	    1340256.106	    1340297.145	     0.041	     1.120	     0.093	    -0.128	     0.000	    -0.219	    -2.308	    -0.056	   -38.599	   -39.429	         0	         0	     0.001	    -0.046	         -2.756	        -38.283	          0.316	          1.146
      1825.53841	      -9.196679	      96.612861	    1340249.688	    1340290.588	     0.048	     1.390	     0.094	    -0.128	     0.000	    -0.217	    -2.308	    -0.039	   -38.468	   -39.289	         0	         0	     0.001	    -0.056	         -2.747	        -38.153	          0.315	          1.136
      1825.53842	      -9.146821	      96.631255	    1340243.296	    1340284.065	     0.071	     1.190	     0.094	    -0.128	     0.000	    -0.215	    -2.308	    -0.037	   -38.345	   -39.176	         0	         0	     0.001	    -0.049	         -2.736	        -38.033	          0.312	          1.143
      1825.53844	      -9.096960	      96.649644	    1340236.930	    1340277.670	     0.061	     1.290	     0.094	    -0.128	     0.000	    -0.215	    -2.308	    -0.037	   -38.263	   -39.091	         0	         0	     0.001	    -0.052	         -2.739	        -38.001	          0.262	          1.090
      1825.53845	      -9.047098	      96.668026	    1340230.590	    1340271.234	     0.070	     1.330	     0.094	    -0.128	     0.000	    -0.216	    -2.308	    -0.048	   -38.179	   -39.005	         0	         0	     0.001	    -0.053	         -2.752	        -37.892	          0.287	          1.113
      1825.53846	      -8.997235	      96.686402	    1340224.277	    1340264.848	     0.056	     1.320	     0.094	    -0.128	     0.001	    -0.218	    -2.308	    -0.063	   -38.073	   -38.901	         0	         0	     0.001	    -0.052	         -2.767	        -37.804	          0.269	          1.097
      1825.53847	      -8.947370	      96.704772	    1340217.990	    1340258.416	     0.050	     1.120	     0.094	    -0.128	     0.001	    -0.222	    -2.308	    -0.043	   -37.958	   -38.782	         0	         0	     0.001	    -0.045	         -2.744	        -37.682	          0.276	          1.100
      1825.53848	      -8.897504	      96.723136	    1340211.729	    1340252.078	     0.066	     1.230	     0.094	    -0.128	     0.001	    -0.226	    -2.308	    -0.036	   -37.822	   -38.649	         0	         0	     0.001	    -0.048	         -2.744	        -37.605	          0.217	          1.044
      1825.53850	      -8.847636	      96.741493	    1340205.495	    1340245.700	     0.073	     1.150	     0.094	    -0.128	     0.001	    -0.231	    -2.308	    -0.039	   -37.678	   -38.499	         0	         0	     0.001	    -0.045	         -2.749	        -37.456	          0.222	          1.043
      1825.53851	      -8.797766	      96.759845	    1340199.287	    1340239.321	     0.065	     1.000	     0.094	    -0.128	     0.001	    -0.237	    -2.308	    -0.037	   -37.536	   -38.346	         0	         0	     0.001	    -0.041	         -2.749	        -37.285	          0.251	          1.061
      1825.53852	      -8.747895	      96.778191	    1340193.106	    1340233.036	     0.068	     1.370	     0.094	    -0.129	     0.001	    -0.242	    -2.308	    -0.031	   -37.381	   -38.197	         0	         0	     0.001	    -0.053	         -2.761	        -37.169	          0.212	          1.028
      1825.53853	      -8.698023	      96.796530	    1340186.950	    1340226.742	     0.069	     1.370	     0.095	    -0.129	     0.001	    -0.249	    -2.308	    -0.050	   -37.216	   -38.038	         0	         0	     0.001	    -0.053	         -2.787	        -37.005	          0.211	          1.033
      1825.53854	      -8.648148	      96.814864	    1340180.822	    1340220.381	     0.056	     1.200	     0.095	    -0.129	     0.001	    -0.256	    -2.308	    -0.049	   -37.039	   -37.855	         0	         0	     0.001	    -0.046	         -2.786	        -36.773	          0.266	          1.082
      1825.53855	      -8.598273	      96.833191	    1340174.719	    1340214.075	     0.071	     1.000	     0.095	    -0.129	     0.001	    -0.264	    -2.308	    -0.040	   -36.841	   -37.659	         0	         0	     0.001	    -0.040	         -2.779	        -36.577	          0.264	          1.082
      1825.53857	      -8.548396	      96.851513	    1340168.643	    1340207.828	     0.087	     1.250	     0.095	    -0.129	     0.001	    -0.272	    -2.308	    -0.052	   -36.625	   -37.448	         0	         0	     0.001	    -0.048	         -2.807	        -36.378	          0.247	          1.070
      1825.53858	      -8.498517	      96.869829	    1340162.594	    1340201.565	     0.079	     1.240	     0.095	    -0.129	     0.001	    -0.280	    -2.308	    -0.045	   -36.383	   -37.214	         0	         0	     0.001	    -0.048	         -2.808	        -36.163	          0.220	          1.051
      1825.53859	      -8.448637	      96.888139	    1340156.571	    1340195.241	     0.069	     0.970	     0.095	    -0.129	     0.001	    -0.289	    -2.308	    -0.036	   -36.112	   -36.942	         0	         0	     0.001	    -0.039	         -2.799	        -35.871	          0.241	          1.071
      1825.53860	      -8.398756	      96.906444	    1340150.574	    1340189.029	     0.083	     1.310	     0.096	    -0.129	     0.001	    -0.300	    -2.308	    -0.025	   -35.821	   -36.654	         0	         0	     0.001	    -0.051	         -2.811	        -35.644	          0.177	          1.010
      1825.53863	      -8.298989	      96.943036	    1340138.661	    1340176.540	     0.147	     1.990	     0.096	    -0.129	     0.001	    -0.324	    -2.308	    -0.032	   -35.192	   -36.035	         0	         0	     0.001	    -0.076	         -2.867	        -35.012	          0.180	          1.023
      1825.53867	      -8.099437	      97.016151	    1340115.153	    1340151.832	     0.069	     1.180	     0.097	    -0.129	     0.000	    -0.353	    -2.308	    -0.044	   -34.018	   -34.850	         0	         0	     0.001	    -0.046	         -2.879	        -33.800	          0.218	          1.050
      1825.53868	      -8.049546	      97.034416	    1340109.343	    1340145.737	     0.061	     1.080	     0.097	    -0.129	     0.000	    -0.351	    -2.308	    -0.046	   -33.761	   -34.589	         0	         0	     0.001	    -0.042	         -2.875	        -33.519	          0.242	          1.070
      1825.53870	      -7.999653	      97.052676	    1340103.559	    1340139.701	     0.070	     1.190	     0.097	    -0.129	     0.000	    -0.348	    -2.308	    -0.085	   -33.505	   -34.332	         0	         0	     0.001	    -0.046	         -2.915	        -33.227	          0.278	          1.105
      1825.53871	      -7.949759	      97.070930	    1340097.802	    1340133.658	     0.062	     1.230	     0.097	    -0.129	     0.000	    -0.342	    -2.308	    -0.031	   -33.226	   -34.059	         0	         0	     0.001	    -0.048	         -2.857	        -32.999	          0.227	          1.060
      1825.53872	      -7.899864	      97.089179	    1340092.072	    1340127.578	     0.064	     0.950	     0.097	    -0.129	    -0.001	    -0.337	    -2.308	    -0.049	   -32.933	   -33.766	         0	         0	     0.001	    -0.038	         -2.861	        -32.645	          0.288	          1.121
      1825.53873	      -7.849967	      97.107422	    1340086.368	    1340121.634	     0.053	     1.550	     0.098	    -0.129	    -0.001	    -0.332	    -2.308	    -0.055	   -32.632	   -33.467	         0	         0	     0.001	    -0.059	         -2.883	        -32.383	          0.249	          1.084
      1825.53876	      -7.750169	      97.143893	    1340075.041	    1340109.814	     0.073	     1.380	     0.098	    -0.129	    -0.001	    -0.327	    -2.308	    -0.061	   -32.148	   -32.970	         0	         0	     0.001	    -0.053	         -2.878	        -31.895	          0.253	          1.075
      1825.53877	      -7.700268	      97.162120	    1340069.417	    1340103.993	     0.091	     1.180	     0.098	    -0.129	    -0.002	    -0.326	    -2.308	    -0.042	   -31.968	   -32.791	         0	         0	     0.001	    -0.045	         -2.851	        -31.725	          0.243	          1.066
